"station","year","month","precipitation","month_id"
"ERIOP","1928","JAN",0,1
"ERIOP","1928","FEB",182,2
"ERIOP","1928","MAR",0,3
"ERIOP","1928","APR",8,4
"ERIOP","1928","MAY",0,5
"ERIOP","1928","JUN",0,6
"ERIOP","1928","JUL",257,7
"ERIOP","1928","AUG",206,8
"ERIOP","1928","SEP",124,9
"ERIOP","1928","OCT",83,10
"ERIOP","1928","NOV",59,11
"ERIOP","1928","DEC",58,12
"FORES","1928","JAN",5,1
"FORES","1928","FEB",277,2
"FORES","1928","MAR",0,3
"FORES","1928","APR",0,4
"FORES","1928","MAY",5,5
"FORES","1928","JUN",0,6
"FORES","1928","JUL",308,7
"FORES","1928","AUG",197,8
"FORES","1928","SEP",51,9
"FORES","1928","OCT",112,10
"FORES","1928","NOV",59,11
"FORES","1928","DEC",67,12
"HUERF","1928","JAN",0,1
"HUERF","1928","FEB",184,2
"HUERF","1928","MAR",0,3
"HUERF","1928","APR",15,4
"HUERF","1928","MAY",14,5
"HUERF","1928","JUN",0,6
"HUERF","1928","JUL",224,7
"HUERF","1928","AUG",259,8
"HUERF","1928","SEP",188,9
"HUERF","1928","OCT",91,10
"HUERF","1928","NOV",46,11
"HUERF","1928","DEC",58,12
"MUHLE","1928","JAN",0,1
"MUHLE","1928","FEB",181,2
"MUHLE","1928","MAR",0,3
"MUHLE","1928","APR",8,4
"MUHLE","1928","MAY",0,5
"MUHLE","1928","JUN",0,6
"MUHLE","1928","JUL",228,7
"MUHLE","1928","AUG",199,8
"MUHLE","1928","SEP",104,9
"MUHLE","1928","OCT",72,10
"MUHLE","1928","NOV",69,11
"MUHLE","1928","DEC",61,12
"NE","1928","JAN",0,1
"NE","1928","FEB",91,2
"NE","1928","MAR",0,3
"NE","1928","APR",0,4
"NE","1928","MAY",0,5
"NE","1928","JUN",0,6
"NE","1928","JUL",157,7
"NE","1928","AUG",182,8
"NE","1928","SEP",154,9
"NE","1928","OCT",64,10
"NE","1928","NOV",103,11
"NE","1928","DEC",13,12
"NW","1928","JAN",0,1
"NW","1928","FEB",138,2
"NW","1928","MAR",0,3
"NW","1928","APR",2,4
"NW","1928","MAY",1,5
"NW","1928","JUN",0,6
"NW","1928","JUL",214,7
"NW","1928","AUG",185,8
"NW","1928","SEP",70,9
"NW","1928","OCT",38,10
"NW","1928","NOV",32,11
"NW","1928","DEC",55,12
"PARKE","1928","JAN",0,1
"PARKE","1928","FEB",260,2
"PARKE","1928","MAR",0,3
"PARKE","1928","APR",0,4
"PARKE","1928","MAY",0,5
"PARKE","1928","JUN",0,6
"PARKE","1928","JUL",482,7
"PARKE","1928","AUG",64,8
"PARKE","1928","SEP",0,9
"PARKE","1928","OCT",43,10
"PARKE","1928","NOV",82,11
"PARKE","1928","DEC",74,12
"ROAD","1928","JAN",0,1
"ROAD","1928","FEB",190,2
"ROAD","1928","MAR",0,3
"ROAD","1928","APR",0,4
"ROAD","1928","MAY",0,5
"ROAD","1928","JUN",0,6
"ROAD","1928","JUL",217,7
"ROAD","1928","AUG",344,8
"ROAD","1928","SEP",170,9
"ROAD","1928","OCT",89,10
"ROAD","1928","NOV",29,11
"ROAD","1928","DEC",61,12
"RODEN","1928","JAN",0,1
"RODEN","1928","FEB",184,2
"RODEN","1928","MAR",0,3
"RODEN","1928","APR",0,4
"RODEN","1928","MAY",0,5
"RODEN","1928","JUN",0,6
"RODEN","1928","JUL",186,7
"RODEN","1928","AUG",243,8
"RODEN","1928","SEP",122,9
"RODEN","1928","OCT",80,10
"RODEN","1928","NOV",29,11
"RODEN","1928","DEC",56,12
"RUELA","1928","JAN",0,1
"RUELA","1928","FEB",230,2
"RUELA","1928","MAR",0,3
"RUELA","1928","APR",0,4
"RUELA","1928","MAY",18,5
"RUELA","1928","JUN",0,6
"RUELA","1928","JUL",128,7
"RUELA","1928","AUG",378,8
"RUELA","1928","SEP",60,9
"RUELA","1928","OCT",50,10
"RUELA","1928","NOV",60,11
"RUELA","1928","DEC",56,12
"SW","1928","JAN",0,1
"SW","1928","FEB",189,2
"SW","1928","MAR",0,3
"SW","1928","JUN",0,6
"SW","1928","JUL",186,7
"SW","1928","AUG",323,8
"SW","1928","SEP",94,9
"SW","1928","OCT",80,10
"SW","1928","NOV",20,11
"SW","1928","DEC",59,12
"WHITE","1928","JAN",3,1
"WHITE","1928","FEB",180,2
"WHITE","1928","MAR",0,3
"WHITE","1928","APR",0,4
"WHITE","1928","MAY",0,5
"WHITE","1928","JUN",0,6
"WHITE","1928","JUL",312,7
"WHITE","1928","AUG",371,8
"WHITE","1928","SEP",140,9
"WHITE","1928","OCT",106,10
"WHITE","1928","NOV",44,11
"WHITE","1928","DEC",67,12
"BOX","1929","JAN",72,1
"BOX","1929","FEB",153,2
"BOX","1929","MAR",87,3
"BOX","1929","APR",38,4
"BOX","1929","MAY",0,5
"BOX","1929","JUN",26,6
"BOX","1929","JUL",212,7
"BOX","1929","AUG",391,8
"BOX","1929","SEP",397,9
"BOX","1929","OCT",0,10
"BOX","1929","NOV",19,11
"BOX","1929","DEC",31,12
"DESST","1929","JAN",70,1
"DESST","1929","FEB",98,2
"DESST","1929","MAR",69,3
"DESST","1929","APR",21,4
"DESST","1929","MAY",0,5
"DESST","1929","JUN",0,6
"DESST","1929","JUL",179,7
"DESST","1929","AUG",187,8
"DESST","1929","SEP",252,9
"DESST","1929","OCT",0,10
"DESST","1929","NOV",5,11
"DESST","1929","DEC",31,12
"ERIOP","1929","JAN",70,1
"ERIOP","1929","FEB",135,2
"ERIOP","1929","MAR",84,3
"ERIOP","1929","APR",34,4
"ERIOP","1929","MAY",0,5
"ERIOP","1929","JUN",0,6
"ERIOP","1929","JUL",211,7
"ERIOP","1929","AUG",403,8
"ERIOP","1929","SEP",375,9
"ERIOP","1929","OCT",0,10
"ERIOP","1929","NOV",3,11
"ERIOP","1929","DEC",31,12
"FORES","1929","JAN",91,1
"FORES","1929","FEB",157,2
"FORES","1929","MAR",103,3
"FORES","1929","APR",48,4
"FORES","1929","MAY",10,5
"FORES","1929","JUN",94,6
"FORES","1929","JUL",693,7
"FORES","1929","AUG",316,8
"FORES","1929","SEP",304,9
"FORES","1929","OCT",16,10
"FORES","1929","NOV",11,11
"FORES","1929","DEC",47,12
"HUERF","1929","JAN",69,1
"HUERF","1929","FEB",155,2
"HUERF","1929","MAR",97,3
"HUERF","1929","APR",25,4
"HUERF","1929","MAY",0,5
"HUERF","1929","JUN",0,6
"HUERF","1929","JUL",309,7
"HUERF","1929","AUG",350,8
"HUERF","1929","SEP",348,9
"HUERF","1929","OCT",0,10
"HUERF","1929","NOV",12,11
"HUERF","1929","DEC",31,12
"MUHLE","1929","JAN",69,1
"MUHLE","1929","FEB",129,2
"MUHLE","1929","MAR",87,3
"MUHLE","1929","APR",19,4
"MUHLE","1929","MAY",0,5
"MUHLE","1929","JUN",0,6
"MUHLE","1929","JUL",176,7
"MUHLE","1929","AUG",175,8
"MUHLE","1929","SEP",285,9
"MUHLE","1929","OCT",0,10
"MUHLE","1929","NOV",10,11
"MUHLE","1929","DEC",28,12
"NE","1929","JAN",67,1
"NE","1929","FEB",120,2
"NE","1929","MAR",75,3
"NE","1929","APR",24,4
"NE","1929","MAY",0,5
"NE","1929","JUN",0,6
"NE","1929","JUL",130,7
"NE","1929","AUG",230,8
"NE","1929","SEP",290,9
"NE","1929","OCT",0,10
"NE","1929","NOV",9,11
"NE","1929","DEC",28,12
"NW","1929","JAN",50,1
"NW","1929","FEB",74,2
"NW","1929","MAR",40,3
"NW","1929","APR",15,4
"NW","1929","MAY",0,5
"NW","1929","JUN",0,6
"NW","1929","JUL",141,7
"NW","1929","AUG",128,8
"NW","1929","SEP",269,9
"NW","1929","OCT",0,10
"NW","1929","NOV",6,11
"NW","1929","DEC",24,12
"PARKE","1929","JAN",99,1
"PARKE","1929","FEB",100,2
"PARKE","1929","MAR",90,3
"PARKE","1929","APR",69,4
"PARKE","1929","MAY",4,5
"PARKE","1929","JUN",33,6
"PARKE","1929","JUL",690,7
"PARKE","1929","AUG",550,8
"PARKE","1929","SEP",355,9
"PARKE","1929","OCT",0,10
"PARKE","1929","NOV",20,11
"PARKE","1929","DEC",34,12
"ROAD","1929","JAN",59,1
"ROAD","1929","FEB",160,2
"ROAD","1929","MAR",93,3
"ROAD","1929","APR",24,4
"ROAD","1929","MAY",0,5
"ROAD","1929","JUN",117,6
"ROAD","1929","JUL",317,7
"ROAD","1929","AUG",255,8
"ROAD","1929","SEP",481,9
"ROAD","1929","OCT",3,10
"ROAD","1929","NOV",11,11
"ROAD","1929","DEC",28,12
"RODEN","1929","JAN",53,1
"RODEN","1929","FEB",137,2
"RODEN","1929","MAR",86,3
"RODEN","1929","APR",16,4
"RODEN","1929","MAY",0,5
"RODEN","1929","JUN",43,6
"RODEN","1929","JUL",170,7
"RODEN","1929","AUG",210,8
"RODEN","1929","SEP",436,9
"RODEN","1929","OCT",0,10
"RODEN","1929","NOV",2,11
"RODEN","1929","DEC",29,12
"RUELA","1929","JAN",60,1
"RUELA","1929","FEB",70,2
"RUELA","1929","MAR",90,3
"RUELA","1929","APR",65,4
"RUELA","1929","MAY",0,5
"RUELA","1929","JUN",0,6
"RUELA","1929","JUL",353,7
"RUELA","1929","AUG",235,8
"RUELA","1929","SEP",330,9
"RUELA","1929","OCT",0,10
"RUELA","1929","NOV",30,11
"RUELA","1929","DEC",65,12
"SW","1929","JAN",56,1
"SW","1929","FEB",125,2
"SW","1929","MAR",84,3
"SW","1929","APR",30,4
"SW","1929","MAY",0,5
"SW","1929","JUN",65,6
"SW","1929","JUL",125,7
"SW","1929","AUG",175,8
"SW","1929","SEP",303,9
"SW","1929","OCT",0,10
"SW","1929","NOV",2,11
"SW","1929","DEC",40,12
"WHITE","1929","JAN",78,1
"WHITE","1929","FEB",158,2
"WHITE","1929","MAR",103,3
"WHITE","1929","APR",16,4
"WHITE","1929","MAY",9,5
"WHITE","1929","JUN",120,6
"WHITE","1929","JUL",422,7
"WHITE","1929","AUG",377,8
"WHITE","1929","SEP",353,9
"WHITE","1929","OCT",0,10
"WHITE","1929","NOV",14,11
"WHITE","1929","DEC",38,12
"BOX","1930","JAN",187,1
"BOX","1930","FEB",97,2
"BOX","1930","MAR",221,3
"BOX","1930","APR",13,4
"BOX","1930","MAY",130,5
"BOX","1930","JUN",163,6
"BOX","1930","JUL",253,7
"BOX","1930","AUG",203,8
"BOX","1930","SEP",10,9
"BOX","1930","OCT",19,10
"BOX","1930","NOV",308,11
"BOX","1930","DEC",45,12
"DESST","1930","JAN",207,1
"DESST","1930","FEB",65,2
"DESST","1930","MAR",183,3
"DESST","1930","APR",4,4
"DESST","1930","MAY",85,5
"DESST","1930","JUN",180,6
"DESST","1930","JUL",254,7
"DESST","1930","AUG",190,8
"DESST","1930","SEP",4,9
"DESST","1930","OCT",3,10
"DESST","1930","NOV",200,11
"DESST","1930","DEC",88,12
"ERIOP","1930","JAN",208,1
"ERIOP","1930","FEB",98,2
"ERIOP","1930","MAR",210,3
"ERIOP","1930","APR",0,4
"ERIOP","1930","MAY",128,5
"ERIOP","1930","JUN",183,6
"ERIOP","1930","JUL",470,7
"ERIOP","1930","AUG",246,8
"ERIOP","1930","SEP",0,9
"ERIOP","1930","OCT",6,10
"ERIOP","1930","NOV",290,11
"ERIOP","1930","DEC",0,12
"FORES","1930","JAN",249,1
"FORES","1930","FEB",87,2
"FORES","1930","MAR",244,3
"FORES","1930","APR",12,4
"FORES","1930","MAY",129,5
"FORES","1930","JUN",243,6
"FORES","1930","JUL",353,7
"FORES","1930","AUG",324,8
"FORES","1930","SEP",31,9
"FORES","1930","OCT",20,10
"FORES","1930","NOV",285,11
"FORES","1930","DEC",122,12
"GRARI","1930","DEC",5,12
"HUERF","1930","JAN",206,1
"HUERF","1930","FEB",118,2
"HUERF","1930","MAR",212,3
"HUERF","1930","APR",11,4
"HUERF","1930","MAY",103,5
"HUERF","1930","JUN",207,6
"HUERF","1930","JUL",318,7
"HUERF","1930","AUG",328,8
"HUERF","1930","SEP",57,9
"HUERF","1930","OCT",12,10
"HUERF","1930","NOV",245,11
"HUERF","1930","DEC",75,12
"MUHLE","1930","JAN",200,1
"MUHLE","1930","FEB",86,2
"MUHLE","1930","MAR",205,3
"MUHLE","1930","APR",6,4
"MUHLE","1930","MAY",95,5
"MUHLE","1930","JUN",170,6
"MUHLE","1930","JUL",219,7
"MUHLE","1930","AUG",236,8
"MUHLE","1930","SEP",0,9
"MUHLE","1930","OCT",0,10
"MUHLE","1930","NOV",225,11
"MUHLE","1930","DEC",77,12
"NE","1930","JAN",210,1
"NE","1930","FEB",99,2
"NE","1930","MAR",193,3
"NE","1930","APR",9,4
"NE","1930","MAY",117,5
"NE","1930","JUN",205,6
"NE","1930","JUL",234,7
"NE","1930","AUG",121,8
"NE","1930","SEP",0,9
"NE","1930","OCT",0,10
"NE","1930","NOV",186,11
"NE","1930","DEC",74,12
"NW","1930","JAN",171,1
"NW","1930","FEB",51,2
"NW","1930","MAR",143,3
"NW","1930","APR",5,4
"NW","1930","MAY",59,5
"NW","1930","JUN",163,6
"NW","1930","JUL",205,7
"NW","1930","AUG",85,8
"NW","1930","SEP",0,9
"NW","1930","OCT",0,10
"NW","1930","NOV",128,11
"NW","1930","DEC",74,12
"PARKE","1930","JAN",272,1
"PARKE","1930","FEB",83,2
"PARKE","1930","MAR",347,3
"PARKE","1930","APR",16,4
"PARKE","1930","MAY",66,5
"PARKE","1930","JUN",182,6
"PARKE","1930","JUL",334,7
"PARKE","1930","AUG",360,8
"PARKE","1930","SEP",0,9
"PARKE","1930","OCT",0,10
"PARKE","1930","NOV",310,11
"PARKE","1930","DEC",70,12
"ROAD","1930","JAN",205,1
"ROAD","1930","FEB",86,2
"ROAD","1930","MAR",298,3
"ROAD","1930","APR",16,4
"ROAD","1930","MAY",129,5
"ROAD","1930","JUN",291,6
"ROAD","1930","JUL",242,7
"ROAD","1930","AUG",242,8
"ROAD","1930","SEP",32,9
"ROAD","1930","OCT",15,10
"ROAD","1930","NOV",215,11
"ROAD","1930","DEC",49,12
"RODEN","1930","JAN",119,1
"RODEN","1930","FEB",151,2
"RODEN","1930","MAR",266,3
"RODEN","1930","APR",7,4
"RODEN","1930","MAY",148,5
"RODEN","1930","JUN",302,6
"RODEN","1930","JUL",284,7
"RODEN","1930","AUG",236,8
"RODEN","1930","SEP",24,9
"RODEN","1930","OCT",16,10
"RODEN","1930","NOV",242,11
"RODEN","1930","DEC",48,12
"RUELA","1930","JAN",190,1
"RUELA","1930","FEB",158,2
"RUELA","1930","MAR",215,3
"RUELA","1930","APR",0,4
"RUELA","1930","MAY",160,5
"RUELA","1930","JUN",220,6
"RUELA","1930","JUL",155,7
"RUELA","1930","AUG",290,8
"RUELA","1930","SEP",0,9
"RUELA","1930","OCT",10,10
"RUELA","1930","NOV",235,11
"RUELA","1930","DEC",0,12
"SW","1930","JAN",126,1
"SW","1930","FEB",94,2
"SW","1930","MAR",295,3
"SW","1930","APR",86,4
"SW","1930","MAY",126,5
"SW","1930","JUN",255,6
"SW","1930","JUL",209,7
"SW","1930","AUG",269,8
"SW","1930","SEP",26,9
"SW","1930","NOV",214,11
"SW","1930","DEC",81,12
"WHITE","1930","JAN",213,1
"WHITE","1930","FEB",95,2
"WHITE","1930","MAR",280,3
"WHITE","1930","APR",10,4
"WHITE","1930","MAY",115,5
"WHITE","1930","JUN",160,6
"WHITE","1930","JUL",327,7
"WHITE","1930","AUG",452,8
"WHITE","1930","SEP",14,9
"WHITE","1930","OCT",10,10
"WHITE","1930","NOV",265,11
"WHITE","1930","DEC",52,12
"BOX","1931","JAN",96,1
"BOX","1931","FEB",288,2
"BOX","1931","MAR",0,3
"BOX","1931","APR",81,4
"BOX","1931","MAY",0,5
"BOX","1931","JUN",237,6
"BOX","1931","JUL",213,7
"BOX","1931","AUG",1194,8
"BOX","1931","SEP",244,9
"BOX","1931","OCT",4,10
"BOX","1931","NOV",267,11
"BOX","1931","DEC",90,12
"DESST","1931","JAN",110,1
"DESST","1931","FEB",255,2
"DESST","1931","MAR",7,3
"DESST","1931","APR",26,4
"DESST","1931","MAY",5,5
"DESST","1931","JUN",73,6
"DESST","1931","JUL",278,7
"DESST","1931","AUG",710,8
"DESST","1931","SEP",132,9
"DESST","1931","OCT",0,10
"DESST","1931","NOV",260,11
"DESST","1931","DEC",65,12
"ERIOP","1931","JAN",100,1
"ERIOP","1931","FEB",254,2
"ERIOP","1931","MAR",5,3
"ERIOP","1931","APR",68,4
"ERIOP","1931","MAY",0,5
"ERIOP","1931","JUN",160,6
"ERIOP","1931","JUL",228,7
"ERIOP","1931","AUG",1053,8
"ERIOP","1931","SEP",146,9
"ERIOP","1931","OCT",14,10
"ERIOP","1931","NOV",219,11
"ERIOP","1931","DEC",60,12
"FORES","1931","JAN",135,1
"FORES","1931","FEB",413,2
"FORES","1931","MAR",0,3
"FORES","1931","APR",154,4
"FORES","1931","MAY",16,5
"FORES","1931","JUN",276,6
"FORES","1931","JUL",237,7
"FORES","1931","AUG",1162,8
"FORES","1931","SEP",477,9
"FORES","1931","OCT",8,10
"FORES","1931","NOV",390,11
"FORES","1931","DEC",129,12
"GRARI","1931","JAN",52,1
"GRARI","1931","FEB",308,2
"GRARI","1931","NOV",172,11
"GRARI","1931","DEC",31,12
"HUERF","1931","JAN",130,1
"HUERF","1931","FEB",280,2
"HUERF","1931","MAR",7,3
"HUERF","1931","APR",60,4
"HUERF","1931","MAY",5,5
"HUERF","1931","JUN",230,6
"HUERF","1931","JUL",201,7
"HUERF","1931","AUG",1105,8
"HUERF","1931","SEP",220,9
"HUERF","1931","OCT",65,10
"HUERF","1931","NOV",236,11
"HUERF","1931","DEC",81,12
"MUHLE","1931","JAN",112,1
"MUHLE","1931","FEB",234,2
"MUHLE","1931","MAR",5,3
"MUHLE","1931","APR",40,4
"MUHLE","1931","MAY",0,5
"MUHLE","1931","JUN",85,6
"MUHLE","1931","JUL",197,7
"MUHLE","1931","AUG",832,8
"MUHLE","1931","SEP",156,9
"MUHLE","1931","OCT",0,10
"MUHLE","1931","NOV",244,11
"MUHLE","1931","DEC",61,12
"NE","1931","JAN",115,1
"NE","1931","FEB",186,2
"NE","1931","MAR",3,3
"NE","1931","APR",43,4
"NE","1931","MAY",16,5
"NE","1931","JUN",53,6
"NE","1931","JUL",370,7
"NE","1931","AUG",765,8
"NE","1931","SEP",104,9
"NE","1931","OCT",21,10
"NE","1931","NOV",246,11
"NE","1931","DEC",55,12
"NW","1931","JAN",100,1
"NW","1931","FEB",205,2
"NW","1931","MAR",0,3
"NW","1931","APR",26,4
"NW","1931","MAY",27,5
"NW","1931","JUN",65,6
"NW","1931","JUL",180,7
"NW","1931","AUG",403,8
"NW","1931","SEP",53,9
"NW","1931","OCT",21,10
"NW","1931","NOV",198,11
"NW","1931","DEC",38,12
"PARKE","1931","JAN",109,1
"PARKE","1931","FEB",425,2
"PARKE","1931","MAR",3,3
"PARKE","1931","APR",100,4
"PARKE","1931","MAY",5,5
"PARKE","1931","JUN",320,6
"PARKE","1931","JUL",275,7
"PARKE","1931","AUG",780,8
"PARKE","1931","SEP",480,9
"PARKE","1931","OCT",15,10
"PARKE","1931","NOV",293,11
"PARKE","1931","DEC",102,12
"ROAD","1931","JAN",86,1
"ROAD","1931","FEB",263,2
"ROAD","1931","MAR",7,3
"ROAD","1931","APR",91,4
"ROAD","1931","MAY",7,5
"ROAD","1931","JUN",180,6
"ROAD","1931","JUL",346,7
"ROAD","1931","AUG",1074,8
"ROAD","1931","SEP",209,9
"ROAD","1931","OCT",2,10
"ROAD","1931","NOV",293,11
"ROAD","1931","DEC",69,12
"RODEN","1931","JAN",67,1
"RODEN","1931","FEB",262,2
"RODEN","1931","MAR",0,3
"RODEN","1931","APR",47,4
"RODEN","1931","MAY",12,5
"RODEN","1931","JUN",137,6
"RODEN","1931","JUL",186,7
"RODEN","1931","AUG",1248,8
"RODEN","1931","SEP",149,9
"RODEN","1931","OCT",10,10
"RODEN","1931","NOV",268,11
"RODEN","1931","DEC",71,12
"RUELA","1931","JAN",85,1
"RUELA","1931","FEB",305,2
"RUELA","1931","MAR",0,3
"RUELA","1931","APR",70,4
"RUELA","1931","MAY",35,5
"RUELA","1931","JUN",219,6
"RUELA","1931","JUL",239,7
"RUELA","1931","AUG",1473,8
"RUELA","1931","SEP",470,9
"RUELA","1931","OCT",87,10
"RUELA","1931","NOV",235,11
"RUELA","1931","DEC",80,12
"SW","1931","JAN",78,1
"SW","1931","FEB",248,2
"SW","1931","MAR",4,3
"SW","1931","APR",64,4
"SW","1931","MAY",6,5
"SW","1931","JUN",108,6
"SW","1931","JUL",332,7
"SW","1931","AUG",1052,8
"SW","1931","SEP",136,9
"SW","1931","OCT",0,10
"SW","1931","NOV",294,11
"SW","1931","DEC",73,12
"WHITE","1931","JAN",103,1
"WHITE","1931","FEB",367,2
"WHITE","1931","MAR",0,3
"WHITE","1931","APR",131,4
"WHITE","1931","MAY",35,5
"WHITE","1931","JUN",155,6
"WHITE","1931","JUL",354,7
"WHITE","1931","AUG",1136,8
"WHITE","1931","SEP",410,9
"WHITE","1931","OCT",5,10
"WHITE","1931","NOV",291,11
"WHITE","1931","DEC",108,12
"BOX","1932","JAN",100,1
"BOX","1932","FEB",249,2
"BOX","1932","MAR",41,3
"BOX","1932","APR",23,4
"BOX","1932","MAY",0,5
"BOX","1932","JUN",56,6
"BOX","1932","JUL",542,7
"BOX","1932","AUG",458,8
"BOX","1932","SEP",30,9
"BOX","1932","OCT",152,10
"BOX","1932","NOV",0,11
"BOX","1932","DEC",175,12
"DESGR","1932","APR",28,4
"DESGR","1932","MAY",0,5
"DESGR","1932","JUN",13,6
"DESGR","1932","JUL",455,7
"DESGR","1932","AUG",349,8
"DESGR","1932","SEP",38,9
"DESGR","1932","OCT",191,10
"DESGR","1932","NOV",0,11
"DESGR","1932","DEC",179,12
"DESST","1932","JAN",106,1
"DESST","1932","FEB",160,2
"DESST","1932","MAR",22,3
"DESST","1932","APR",5,4
"DESST","1932","MAY",0,5
"DESST","1932","JUN",0,6
"DESST","1932","JUL",450,7
"DESST","1932","AUG",133,8
"DESST","1932","SEP",39,9
"DESST","1932","OCT",176,10
"DESST","1932","NOV",0,11
"DESST","1932","DEC",189,12
"ERIOP","1932","JAN",85,1
"ERIOP","1932","FEB",208,2
"ERIOP","1932","MAR",11,3
"ERIOP","1932","APR",12,4
"ERIOP","1932","MAY",0,5
"ERIOP","1932","JUN",0,6
"ERIOP","1932","JUL",594,7
"ERIOP","1932","AUG",309,8
"ERIOP","1932","SEP",25,9
"ERIOP","1932","OCT",127,10
"ERIOP","1932","NOV",0,11
"ERIOP","1932","DEC",182,12
"FORES","1932","JAN",127,1
"FORES","1932","FEB",292,2
"FORES","1932","MAR",20,3
"FORES","1932","APR",35,4
"FORES","1932","MAY",0,5
"FORES","1932","JUN",50,6
"FORES","1932","JUL",517,7
"FORES","1932","AUG",345,8
"FORES","1932","SEP",44,9
"FORES","1932","OCT",207,10
"FORES","1932","NOV",0,11
"FORES","1932","DEC",200,12
"GRARI","1932","JAN",101,1
"GRARI","1932","FEB",162,2
"GRARI","1932","MAR",12,3
"GRARI","1932","APR",2,4
"GRARI","1932","MAY",0,5
"GRARI","1932","JUN",41,6
"GRARI","1932","JUL",486,7
"GRARI","1932","AUG",100,8
"GRARI","1932","SEP",18,9
"GRARI","1932","OCT",146,10
"GRARI","1932","NOV",0,11
"GRARI","1932","DEC",199,12
"HUERF","1932","JAN",125,1
"HUERF","1932","FEB",230,2
"HUERF","1932","MAR",33,3
"HUERF","1932","APR",19,4
"HUERF","1932","MAY",0,5
"HUERF","1932","JUN",0,6
"HUERF","1932","JUL",637,7
"HUERF","1932","AUG",274,8
"HUERF","1932","SEP",50,9
"HUERF","1932","OCT",130,10
"HUERF","1932","NOV",0,11
"HUERF","1932","DEC",195,12
"MUHLE","1932","JAN",103,1
"MUHLE","1932","FEB",184,2
"MUHLE","1932","MAR",15,3
"MUHLE","1932","APR",20,4
"MUHLE","1932","MAY",0,5
"MUHLE","1932","JUN",0,6
"MUHLE","1932","JUL",493,7
"MUHLE","1932","AUG",151,8
"MUHLE","1932","SEP",18,9
"MUHLE","1932","OCT",180,10
"MUHLE","1932","NOV",0,11
"MUHLE","1932","DEC",174,12
"NE","1932","JAN",130,1
"NE","1932","FEB",163,2
"NE","1932","MAR",12,3
"NE","1932","APR",23,4
"NE","1932","MAY",0,5
"NE","1932","JUN",0,6
"NE","1932","JUL",904,7
"NE","1932","AUG",122,8
"NE","1932","SEP",160,9
"NE","1932","OCT",139,10
"NE","1932","NOV",0,11
"NE","1932","DEC",196,12
"NW","1932","JAN",70,1
"NW","1932","FEB",117,2
"NW","1932","MAR",4,3
"NW","1932","APR",3,4
"NW","1932","MAY",0,5
"NW","1932","JUN",0,6
"NW","1932","JUL",395,7
"NW","1932","AUG",114,8
"NW","1932","SEP",25,9
"NW","1932","OCT",112,10
"NW","1932","NOV",0,11
"NW","1932","DEC",155,12
"PARKE","1932","JAN",113,1
"PARKE","1932","FEB",293,2
"PARKE","1932","MAR",38,3
"PARKE","1932","APR",24,4
"PARKE","1932","MAY",0,5
"PARKE","1932","JUN",67,6
"PARKE","1932","JUL",365,7
"PARKE","1932","AUG",354,8
"PARKE","1932","SEP",28,9
"PARKE","1932","OCT",142,10
"PARKE","1932","NOV",0,11
"PARKE","1932","DEC",164,12
"ROAD","1932","JAN",92,1
"ROAD","1932","FEB",225,2
"ROAD","1932","MAR",35,3
"ROAD","1932","APR",28,4
"ROAD","1932","MAY",0,5
"ROAD","1932","JUN",30,6
"ROAD","1932","JUL",445,7
"ROAD","1932","AUG",416,8
"ROAD","1932","SEP",35,9
"ROAD","1932","OCT",265,10
"ROAD","1932","NOV",0,11
"ROAD","1932","DEC",159,12
"RODEN","1932","JAN",65,1
"RODEN","1932","FEB",208,2
"RODEN","1932","MAR",35,3
"RODEN","1932","APR",22,4
"RODEN","1932","MAY",0,5
"RODEN","1932","JUN",29,6
"RODEN","1932","JUL",445,7
"RODEN","1932","AUG",308,8
"RODEN","1932","SEP",13,9
"RODEN","1932","OCT",245,10
"RODEN","1932","NOV",0,11
"RODEN","1932","DEC",171,12
"RUELA","1932","JAN",125,1
"RUELA","1932","FEB",374,2
"RUELA","1932","MAR",34,3
"RUELA","1932","APR",14,4
"RUELA","1932","MAY",0,5
"RUELA","1932","JUN",70,6
"RUELA","1932","JUL",555,7
"RUELA","1932","AUG",499,8
"RUELA","1932","SEP",19,9
"RUELA","1932","OCT",139,10
"RUELA","1932","NOV",0,11
"RUELA","1932","DEC",236,12
"SW","1932","JAN",90,1
"SW","1932","FEB",185,2
"SW","1932","MAR",44,3
"SW","1932","APR",10,4
"SW","1932","MAY",0,5
"SW","1932","JUN",29,6
"SW","1932","JUL",478,7
"SW","1932","AUG",158,8
"SW","1932","SEP",56,9
"SW","1932","OCT",151,10
"SW","1932","NOV",0,11
"SW","1932","DEC",202,12
"WHITE","1932","JAN",129,1
"WHITE","1932","FEB",293,2
"WHITE","1932","MAR",30,3
"WHITE","1932","APR",32,4
"WHITE","1932","MAY",0,5
"WHITE","1932","JUN",52,6
"WHITE","1932","JUL",381,7
"WHITE","1932","AUG",533,8
"WHITE","1932","SEP",110,9
"WHITE","1932","OCT",185,10
"WHITE","1932","NOV",0,11
"WHITE","1932","DEC",195,12
"BOX","1933","JAN",100,1
"BOX","1933","FEB",37,2
"BOX","1933","MAR",0,3
"BOX","1933","APR",14,4
"BOX","1933","MAY",0,5
"BOX","1933","JUN",32,6
"BOX","1933","JUL",230,7
"BOX","1933","AUG",174,8
"BOX","1933","SEP",135,9
"BOX","1933","OCT",53,10
